Date|Symbol|Short Volume|Total Volume|Market Center
20141202|EGY|155893|318050|Z
20141202|EHI|524|1956|Z
20141202|EHIC|0|200|Z
20141202|EHTH|1600|2700|Z
20141202|EIDO|24845|35276|Z
20141202|EIG|989|3189|Z
20141202|EIGI|7600|14200|Z
20141202|EIM|800|1100|Z
20141202|EIV|0|834|Z
20141202|EIX|62719|128533|Z
20141202|EJ|44110|72422|Z
20141202|EL|55289|90917|Z
20141202|ELD|0|200|Z
20141202|ELGX|17706|30995|Z
20141202|ELJ|100|100|Z
20141202|ELLI|2900|4800|Z
20141202|ELMD|0|600|Z
20141202|ELNK|11539|55719|Z
20141202|ELON|3400|4700|Z
20141202|ELOS|800|3000|Z
20141202|ELP|24513|29827|Z
20141202|ELRC|200|200|Z
20141202|ELS|5350|13304|Z
20141202|ELX|53489|85787|Z
20141202|ELY|10369|24578|Z
20141202|EMAN|0|100|Z
20141202|EMB|23013|63026|Z
20141202|EMC|334894|635325|Z
20141202|EMCD|0|100|Z
20141202|EMCI|200|400|Z
20141202|EMCR|100|100|Z
20141202|EMD|900|2200|Z
20141202|EME|8950|23700|Z
20141202|EMES|3950|18385|Z
20141202|EMF|1372|5200|Z
20141202|EMFM|100|100|Z
20141202|EMHD|0|100|Z
20141202|EMHY|5802|8692|Z
20141202|EMKR|700|1600|Z
20141202|EML|400|500|Z
20141202|EMLC|4200|8324|Z
20141202|EMLP|0|600|Z
20141202|EMN|35535|64143|Z
20141202|EMR|114554|194788|Z
20141202|ENB|84343|120575|Z
20141202|ENBL|4260|5410|Z
20141202|ENDP|42905|79611|Z
20141202|ENFR|0|100|Z
20141202|ENG|200|6921|Z
20141202|ENGN|100|400|Z
20141202|ENH|3108|6308|Z
20141202|ENHpB|0|100|Z
20141202|ENI|11000|20633|Z
20141202|ENL|300|1229|Z
20141202|ENLC|4500|21030|Z
20141202|ENLK|7244|34964|Z
20141202|ENOC|8139|16439|Z
20141202|ENOR|16052|18985|Z
20141202|ENPH|13265|20965|Z
20141202|ENR|8163|29841|Z
20141202|ENS|3045|6516|Z
20141202|ENSG|2100|3600|Z
20141202|ENSV|0|22189|Z
20141202|ENT|11350|14550|Z
20141202|ENTA|4240|10940|Z
20141202|ENTG|18432|38705|Z
20141202|ENTR|10276|16359|Z
20141202|ENV|1600|8300|Z
20141202|ENVA|7809|17709|Z
20141202|ENVI|8117|19100|Z
20141202|ENX|0|300|Z
20141202|ENY|0|1300|Z
20141202|ENZ|6430|10429|Z
20141202|ENZN|3000|7900|Z
20141202|ENZY|400|737|Z
20141202|EOC|1000|2600|Z
20141202|EOD|1400|4400|Z
20141202|EOG|537688|835671|Z
20141202|EOI|0|800|Z
20141202|EOPN|9393|17149|Z
20141202|EOS|0|100|Z
20141202|EOT|454|2507|Z
20141202|EOX|125878|282241|Z
20141202|EPAM|3100|6900|Z
20141202|EPAX|0|200|Z
20141202|EPAY|2000|3300|Z
20141202|EPD|135249|237290|Z
20141202|EPE|105716|148449|Z
20141202|EPHE|6700|7200|Z
20141202|EPI|219092|426834|Z
20141202|EPIQ|300|1500|Z
20141202|EPM|5300|17014|Z
20141202|EPOL|700|3300|Z
20141202|EPP|23569|41783|Z
20141202|EPR|4107|14107|Z
20141202|EPRS|300|500|Z
20141202|EPS|0|300|Z
20141202|EPV|0|3079|Z
20141202|EPZM|4148|7993|Z
20141202|EQC|10131|18831|Z
20141202|EQIX|4200|7750|Z
20141202|EQM|7393|11593|Z
20141202|EQR|98768|233824|Z
20141202|EQT|41726|113096|Z
20141202|EQY|14671|25966|Z
20141202|ERA|3700|4400|Z
20141202|ERB|100|200|Z
20141202|ERC|0|1500|Z
20141202|ERF|96983|139350|Z
20141202|ERH|0|100|Z
20141202|ERI|200|200|Z
20141202|ERIC|414537|455248|Z
20141202|ERIE|200|200|Z
20141202|ERII|2300|3200|Z
20141202|ERJ|29715|40515|Z
20141202|EROC|35085|47929|Z
20141202|EROS|1400|2500|Z
20141202|ERS|700|700|Z
20141202|ERUS|21938|47408|Z
20141202|ERX|95014|225937|Z
20141202|ERY|89373|221060|Z
20141202|ESBA|0|100|Z
20141202|ESBF|100|300|Z
20141202|ESCA|0|200|Z
20141202|ESCR|0|600|Z
20141202|ESD|0|300|Z
20141202|ESE|3300|6500|Z
20141202|ESGR|100|200|Z
20141202|ESI|5023|10223|Z
20141202|ESIO|500|800|Z
20141202|ESL|5152|7552|Z
20141202|ESLT|0|200|Z
20141202|ESNT|7694|34234|Z
20141202|ESPR|1535|2535|Z
20141202|ESR|300|300|Z
20141202|ESRT|21689|34355|Z
20141202|ESRX|147960|231345|Z
20141202|ESS|6900|11714|Z
20141202|ESSA|0|100|Z
20141202|ESSX|100|700|Z
20141202|ESTE|0|100|Z
20141202|ESV|194596|337297|Z
20141202|ESXB|0|1000|Z
20141202|ETAK|100|100|Z
20141202|ETB|0|1500|Z
20141202|ETE|61399|102609|Z
20141202|ETFC|80769|238201|Z
20141202|ETG|300|500|Z
20141202|ETH|3000|6007|Z
20141202|ETJ|100|300|Z
20141202|ETM|300|450|Z
20141202|ETN|92417|155449|Z
20141202|ETO|100|700|Z
20141202|ETP|37866|70964|Z
20141202|ETR|41160|110161|Z
20141202|ETRM|3568|12025|Z
20141202|ETV|500|700|Z
20141202|ETW|1200|1400|Z
20141202|ETX|100|100|Z
20141202|ETY|1100|1600|Z
20141202|EUDG|100|100|Z
20141202|EUFN|200|400|Z
20141202|EUM|170|170|Z
20141202|EUO|167424|214289|Z
20141202|EURL|800|900|Z
20141202|EV|16525|23720|Z
20141202|EVAR|0|1109|Z
20141202|EVC|10736|22037|Z
20141202|EVDY|3000|6500|Z
20141202|EVEP|7000|13000|Z
20141202|EVER|9112|25359|Z
20141202|EVF|100|1300|Z
20141202|EVG|200|300|Z
20141202|EVGN|0|100|Z
20141202|EVHC|16600|35585|Z
20141202|EVLV|3300|9380|Z
20141202|EVM|600|1100|Z
20141202|EVN|600|600|Z
20141202|EVOK|0|200|Z
20141202|EVOL|300|500|Z
20141202|EVR|9650|16602|Z
20141202|EVRY|400|400|Z
20141202|EVT|0|500|Z
20141202|EVTC|2381|8682|Z
20141202|EVV|900|3000|Z
20141202|EW|14026|28628|Z
20141202|EWA|169969|307889|Z
20141202|EWBC|31030|55539|Z
20141202|EWC|88020|129489|Z
20141202|EWCS|0|600|Z
20141202|EWD|11552|26352|Z
20141202|EWG|96169|211131|Z
20141202|EWGS|1900|3000|Z
20141202|EWH|143301|291420|Z
20141202|EWI|47071|89456|Z
20141202|EWJ|1034020|1765905|Z
20141202|EWK|3241|4141|Z
20141202|EWL|52951|89867|Z
20141202|EWM|154865|239655|Z
20141202|EWN|4200|7900|Z
20141202|EWO|2700|2700|Z
20141202|EWP|36728|48453|Z
20141202|EWQ|56181|64659|Z
20141202|EWRM|0|200|Z
20141202|EWRS|1500|1500|Z
20141202|EWS|86651|155803|Z
20141202|EWT|270519|427334|Z
20141202|EWU|96637|149921|Z
20141202|EWUS|1100|3175|Z
20141202|EWV|100|100|Z
20141202|EWW|293099|461664|Z
20141202|EWX|0|100|Z
20141202|EWY|183610|315027|Z
20141202|EWZ|1493202|2561095|Z
20141202|EWZS|0|542|Z
20141202|EXA|200|800|Z
20141202|EXAC|100|900|Z
20141202|EXAM|5900|9615|Z
20141202|EXAR|2400|6367|Z
20141202|EXAS|12465|22565|Z
20141202|EXC|265578|615283|Z
20141202|EXCU|400|400|Z
20141202|EXD|1100|1698|Z
20141202|EXEL|76556|153699|Z
20141202|EXFO|300|800|Z
20141202|EXG|2795|10263|Z
20141202|EXH|32746|46285|Z
20141202|EXI|100|400|Z
20141202|EXK|155012|275889|Z
20141202|EXL|6606|8706|Z
20141202|EXLP|1900|4200|Z
20141202|EXLS|2200|11246|Z
20141202|EXP|25897|59141|Z
20141202|EXPD|31788|82384|Z
20141202|EXPE|54812|79797|Z
20141202|EXPO|200|3300|Z
20141202|EXPR|31102|78327|Z
20141202|EXR|21497|33019|Z
20141202|EXTR|41592|69085|Z
20141202|EXXI|491497|1093317|Z
20141202|EYES|600|6573|Z
20141202|EZA|4144|7144|Z
20141202|EZCH|700|2100|Z
20141202|EZJ|0|100|Z
20141202|EZM|100|200|Z
20141202|EZPW|23673|34094|Z
20141202|EZU|365000|403257|Z
20141202|F|1361944|1784380|Z
20141202|FAF|41753|49253|Z
20141202|FAM|0|300|Z
20141202|FANG|79813|120127|Z
20141202|FARM|400|500|Z
20141202|FARO|1600|2300|Z
20141202|FAS|49328|74048|Z
20141202|FAST|82570|103141|Z
20141202|FAX|2300|6160|Z
20141202|FAZ|112815|143403|Z
20141202|FB|859150|1324654|Z
20141202|FBC|500|1700|Z
20141202|FBHS|53174|65974|Z
20141202|FBNC|0|300|Z
20141202|FBP|25142|46246|Z
20141202|FBR|67892|92404|Z
20141202|FBRC|1100|1700|Z
20141202|FBT|900|1200|Z
20141202|FC|0|200|Z
20141202|FCAU|37112|59135|Z
20141202|FCB|700|1100|Z
20141202|FCBC|344|644|Z
20141202|FCE/A|17091|42980|Z
20141202|FCEL|86036|138365|Z
20141202|FCF|40769|52720|Z
20141202|FCFS|2400|3000|Z
20141202|FCG|34797|47663|Z
20141202|FCH|1300|8241|Z
20141202|FCN|1499|6279|Z
20141202|FCNCA|700|800|Z
20141202|FCO|0|1120|Z
20141202|FCOR|0|200|Z
20141202|FCS|75646|132904|Z
20141202|FCSC|0|800|Z
20141202|FCT|0|1950|Z
20141202|FCTY|100|100|Z
20141202|FCX|720377|1323748|Z
20141202|FDD|492|492|Z
20141202|FDEF|200|900|Z
20141202|FDI|0|100|Z
20141202|FDL|2100|3191|Z
20141202|FDML|4100|7400|Z
20141202|FDN|4400|5900|Z
20141202|FDO|16440|50458|Z
20141202|FDP|12183|37166|Z
20141202|FDS|4900|11300|Z
20141202|FDT|0|400|Z
20141202|FDUS|600|3309|Z
20141202|FDX|70297|111550|Z
20141202|FE|61409|167235|Z
20141202|FEI|100|650|Z
20141202|FEIC|7826|9726|Z
20141202|FELE|6600|7136|Z
20141202|FELP|0|1500|Z
20141202|FEM|100|1700|Z
20141202|FEN|900|1300|Z
20141202|FENG|4165|11465|Z
20141202|FENY|0|2600|Z
20141202|FEO|200|400|Z
20141202|FEP|900|14928|Z
20141202|FES|400|12184|Z
20141202|FET|40186|108181|Z
20141202|FEU|400|1000|Z
20141202|FEUZ|0|1200|Z
20141202|FEX|1350|6379|Z
20141202|FEYE|158187|286483|Z
20141202|FEZ|43768|106079|Z
20141202|FF|3000|6886|Z
20141202|FFBC|12050|21248|Z
20141202|FFBCW|0|100|Z
20141202|FFC|100|302|Z
20141202|FFG|900|1200|Z
20141202|FFIC|400|2800|Z
20141202|FFIN|3935|6635|Z
20141202|FFIV|8654|18974|Z
20141202|FFKT|100|100|Z
20141202|FFNW|200|200|Z
20141202|FFR|0|500|Z
20141202|FGB|100|600|Z
20141202|FGEN|1200|4235|Z
20141202|FGL|1309|3009|Z
20141202|FGM|200|300|Z
20141202|FGP|2813|6218|Z
20141202|FHCO|1000|8996|Z
20141202|FHLC|150|150|Z
20141202|FHN|156196|246704|Z
20141202|FHY|100|100|Z
20141202|FI|24596|39865|Z
20141202|FIBK|2714|7364|Z
20141202|FICO|1900|3735|Z
20141202|FIG|26360|55942|Z
20141202|FII|15079|27556|Z
20141202|FILL|3200|3200|Z
20141202|FINF|0|4102|Z
20141202|FINL|31101|49749|Z
20141202|FIS|22258|53358|Z
20141202|FISH|1900|3440|Z
20141202|FISI|400|800|Z
20141202|FISK|0|900|Z
20141202|FISV|27824|65605|Z
20141202|FITB|558917|715148|Z
20141202|FIVE|65533|101575|Z
20141202|FIVN|1300|21508|Z
20141202|FIX|4253|11930|Z
20141202|FIZZ|300|700|Z
20141202|FL|74678|146946|Z
20141202|FLAG|550|550|Z
20141202|FLC|100|100|Z
20141202|FLDM|18600|22553|Z
20141202|FLEX|262978|453785|Z
20141202|FLGE|0|122|Z
20141202|FLIC|100|100|Z
20141202|FLIR|37503|67413|Z
20141202|FLL|100|1400|Z
20141202|FLML|1600|6450|Z
20141202|FLO|38122|92565|Z
20141202|FLOT|200|5347|Z
20141202|FLR|72868|131361|Z
20141202|FLRN|200|700|Z
20141202|FLS|58746|170312|Z
20141202|FLT|14826|36528|Z
20141202|FLTB|0|5900|Z
20141202|FLTR|0|800|Z
20141202|FLTX|9286|14514|Z
20141202|FLWS|6500|12700|Z
20141202|FLXN|4601|6301|Z
20141202|FLXS|400|400|Z
20141202|FLY|700|4400|Z
20141202|FM|600|1100|Z
20141202|FMBI|11158|32005|Z
20141202|FMC|37253|72298|Z
20141202|FMD|200|400|Z
20141202|FMER|64411|86042|Z
20141202|FMI|1800|3000|Z
20141202|FMO|300|2700|Z
20141202|FMS|793|4801|Z
20141202|FMSA|9640|31446|Z
20141202|FMX|5310|8497|Z
20141202|FMY|600|600|Z
20141202|FN|1600|4200|Z
20141202|FNB|36268|57946|Z
20141202|FNDE|0|1622|Z
20141202|FNDX|2495|5010|Z
20141202|FNF|59522|90379|Z
20141202|FNFG|402045|589793|Z
20141202|FNFGpB|100|100|Z
20141202|FNFV|12001|23201|Z
20141202|FNGN|7251|14079|Z
20141202|FNHC|3800|5600|Z
20141202|FNI|0|224|Z
20141202|FNJN|0|200|Z
20141202|FNK|0|300|Z
20141202|FNRG|100|100|Z
20141202|FNSR|67472|100145|Z
20141202|FNV|66233|101112|Z
20141202|FNX|100|800|Z
20141202|FOE|8706|16987|Z
20141202|FOF|0|600|Z
20141202|FOLD|6264|17464|Z
20141202|FONR|700|800|Z
20141202|FOR|10998|31663|Z
20141202|FORM|10700|17700|Z
20141202|FORR|200|700|Z
20141202|FOSL|18127|28027|Z
20141202|FOX|190189|338444|Z
20141202|FOXA|916281|1336795|Z
20141202|FOXF|5029|9329|Z
20141202|FPE|0|100|Z
20141202|FPF|9038|13924|Z
20141202|FPI|100|4190|Z
20141202|FPL|2000|9193|Z
20141202|FPO|913|7113|Z
20141202|FPRX|2500|10900|Z
20141202|FPT|0|710|Z
20141202|FPX|1100|1431|Z
20141202|FR|9473|44194|Z
20141202|FRA|100|1000|Z
20141202|FRAK|100|1400|Z
20141202|FRAN|86408|121922|Z
20141202|FRBK|100|200|Z
20141202|FRC|29853|55244|Z
20141202|FRCpC|0|100|Z
20141202|FRCpD|0|200|Z
20141202|FRD|0|100|Z
20141202|FRED|2300|3892|Z
20141202|FREE|300|800|Z
20141202|FRGI|8822|15362|Z
20141202|FRI|400|700|Z
20141202|FRM|1600|7400|Z
20141202|FRME|1200|2300|Z
20141202|FRN|100|5200|Z
20141202|FRNK|600|1150|Z
20141202|FRO|35799|47199|Z
20141202|FRP|100|100|Z
20141202|FRPT|51503|78403|Z
20141202|FRS|0|600|Z
20141202|FRSH|600|1000|Z
20141202|FRT|2600|10561|Z
20141202|FSAM|700|1600|Z
20141202|FSC|50436|114939|Z
20141202|FSD|0|815|Z
20141202|FSFR|3900|11910|Z
20141202|FSGI|100|2000|Z
20141202|FSI|200|700|Z
20141202|FSIC|8681|15812|Z
20141202|FSL|77099|102722|Z
20141202|FSLR|48974|81762|Z
20141202|FSM|26283|30283|Z
20141202|FSP|10971|16480|Z
20141202|FSRV|8000|11500|Z
20141202|FSS|1500|7530|Z
20141202|FST|48430|118874|Z
20141202|FSTR|0|500|Z
20141202|FSYS|1100|2600|Z
20141202|FSZ|0|656|Z
20141202|FT|0|921|Z
20141202|FTA|1781|2381|Z
20141202|FTC|256|256|Z
20141202|FTD|3700|4900|Z
20141202|FTEC|0|570|Z
20141202|FTEK|900|4100|Z
20141202|FTF|0|2800|Z
20141202|FTGC|100|100|Z
20141202|FTI|80359|193261|Z
20141202|FTK|56676|98000|Z
20141202|FTNT|48149|91252|Z
20141202|FTR|366266|670921|Z
20141202|FTSM|741|3038|Z
20141202|FTT|0|6766|Z
20141202|FTW|0|8100|Z
20141202|FUD|0|300|Z
20141202|FUEL|5799|11838|Z
20141202|FUL|8965|11667|Z
20141202|FULL|0|100|Z
20141202|FULT|83668|120958|Z
20141202|FUN|2292|3892|Z
20141202|FUND|0|400|Z
20141202|FUR|2517|5117|Z
20141202|FV|107637|107937|Z
20141202|FVD|800|900|Z
20141202|FVE|1500|5800|Z
20141202|FWDB|500|1500|Z
20141202|FWLT|5662|16414|Z
20141202|FWM|3300|4756|Z
20141202|FWP|2200|2700|Z
20141202|FWRD|900|3000|Z
20141202|FXA|1595|2552|Z
20141202|FXB|0|100|Z
20141202|FXC|7500|18787|Z
20141202|FXCB|200|700|Z
20141202|FXCH|0|100|Z
20141202|FXCM|8300|13973|Z
20141202|FXD|1740|14860|Z
20141202|FXE|52653|74543|Z
20141202|FXEN|7571|9271|Z
20141202|FXF|0|1200|Z
20141202|FXG|9426|22355|Z
20141202|FXH|6838|6838|Z
20141202|FXI|696275|1300969|Z
20141202|FXL|4561|4561|Z
20141202|FXN|1413|5233|Z
20141202|FXO|1848|2348|Z
20141202|FXP|300|800|Z
20141202|FXR|5800|7300|Z
20141202|FXS|100|100|Z
20141202|FXU|2600|27600|Z
20141202|FXY|18650|21350|Z
20141202|FYC|1500|3700|Z
20141202|FYT|200|400|Z
20141202|FYX|600|700|Z
20141202|G|15531|42326|Z
20141202|GAB|4900|5400|Z
20141202|GABC|200|400|Z
20141202|GABpH|0|100|Z
20141202|GAGA|0|16088|Z
20141202|GAI|100|200|Z
20141202|GAIN|100|1300|Z
20141202|GALE|17172|29956|Z
20141202|GALT|1000|2300|Z
20141202|GAM|200|300|Z
20141202|GAME|104110|185221|Z
20141202|GARS|100|100|Z
20141202|GAS|67099|106285|Z
20141202|GASL|30200|81933|Z
20141202|GASS|900|8034|Z
20141202|GAZ|600|1100|Z
20141202|GB|100|2188|Z
20141202|GBAB|200|700|Z
20141202|GBCI|15599|24799|Z
20141202|GBDC|1800|3916|Z
20141202|GBF|100|100|Z
20141202|GBL|200|200|Z
20141202|GBLI|0|501|Z
20141202|GBX|26128|54642|Z
20141202|GCA|17194|41113|Z
20141202|GCAP|1300|5400|Z
20141202|GCH|0|1100|Z
20141202|GCI|39132|63806|Z
20141202|GCO|7845|21333|Z
20141202|GCV|0|5000|Z
20141202|GCVRZ|11200|19096|Z
20141202|GD|26724|51090|Z
20141202|GDF|100|1510|Z
20141202|GDL|0|100|Z
20141202|GDO|100|200|Z
20141202|GDOT|19201|33672|Z
20141202|GDP|37844|154064|Z
20141202|GDPpC|300|1500|Z
20141202|GDPpD|0|300|Z
20141202|GDV|200|700|Z
20141202|GDX|4125153|6150530|Z
20141202|GDXJ|1804217|2414975|Z
20141202|GE|782081|1310706|Z
20141202|GEB|800|1142|Z
20141202|GEF|3537|10637|Z
20141202|GEK|560|560|Z
20141202|GEL|10196|26299|Z
20141202|GENC|0|200|Z
20141202|GENE|1400|6300|Z
20141202|GEO|18561|43778|Z
20141202|GEOS|34975|43675|Z
20141202|GEQ|554|1454|Z
20141202|GER|4000|8000|Z
20141202|GERJ|0|1000|Z
20141202|GERN|248423|326875|Z
20141202|GES|52527|94611|Z
20141202|GEVA|5100|7400|Z
20141202|GEVO|2400|2500|Z
20141202|GFA|38045|56918|Z
20141202|GFF|1600|2800|Z
20141202|GFI|406387|681991|Z
20141202|GFIG|2000|5400|Z
20141202|GFY|0|200|Z
20141202|GG|926092|1345703|Z
20141202|GGAL|4479|6968|Z
20141202|GGB|230422|470473|Z
20141202|GGE|0|1400|Z
20141202|GGG|3802|5502|Z
20141202|GGM|0|100|Z
20141202|GGN|5725|13125|Z
20141202|GGP|235720|338084|Z
20141202|GGT|0|200|Z
20141202|GGZ|500|500|Z
20141202|GHDX|1300|2865|Z
20141202|GHI|100|400|Z
20141202|GHL|10116|13616|Z
20141202|GHM|700|1400|Z
20141202|GHY|1456|10656|Z
20141202|GHYG|800|5198|Z
20141202|GIB|10600|16460|Z
20141202|GIFI|1600|2400|Z
20141202|GIG|0|1245|Z
20141202|GIGA|300|2500|Z
20141202|GIGM|200|634|Z
20141202|GIII|5560|9060|Z
20141202|GIL|33599|72441|Z
20141202|GILD|455788|995909|Z
20141202|GILT|200|300|Z
20141202|GIM|583|9983|Z
20141202|GIMO|3500|12606|Z
20141202|GIS|159027|293447|Z
20141202|GK|1500|1900|Z
20141202|GLAD|1100|1100|Z
20141202|GLD|322672|467320|Z
20141202|GLDC|0|300|Z
20141202|GLDD|17295|27703|Z
20141202|GLDX|0|100|Z
20141202|GLF|14198|17998|Z
20141202|GLL|0|200|Z
20141202|GLMD|200|400|Z
20141202|GLNG|175465|288729|Z
20141202|GLO|0|900|Z
20141202|GLOB|100|400|Z
20141202|GLOG|44394|101319|Z
20141202|GLOP|900|2637|Z
20141202|GLP|600|1396|Z
20141202|GLPI|17488|29575|Z
20141202|GLPW|500|1900|Z
20141202|GLRE|3200|8944|Z
20141202|GLRI|200|900|Z
20141202|GLT|1800|4800|Z
20141202|GLU|0|100|Z
20141202|GLUU|179308|299954|Z
20141202|GLV|100|100|Z
20141202|GLW|226963|374625|Z
20141202|GLYC|300|400|Z
20141202|GM|803531|1409103|Z
20141202|GM/WS/A|0|2000|Z
20141202|GM/WS/B|900|4891|Z
20141202|GMAN|1800|2922|Z
20141202|GMCR|31639|70926|Z
20141202|GME|125408|225502|Z
20141202|GMED|9890|25266|Z
20141202|GMF|300|2000|Z
20141202|GMK|300|600|Z
20141202|GMLP|3787|5587|Z
20141202|GMO|3914|10658|Z
20141202|GMOM|0|200|Z
20141202|GMT|4000|10600|Z
20141202|GMZ|5750|18650|Z
20141202|GNBC|0|200|Z
20141202|GNC|18902|32602|Z
20141202|GNCA|0|100|Z
20141202|GNCMA|2100|3921|Z
20141202|GNE|198|198|Z
20141202|GNMA|0|100|Z
20141202|GNMK|6300|12196|Z
20141202|GNR|2034|5234|Z
20141202|GNRC|32993|40341|Z
20141202|GNT|200|10000|Z
20141202|GNTX|35199|61999|Z
20141202|GNVC|100|100|Z
20141202|GNW|743125|1235398|Z
20141202|GOF|0|100|Z
20141202|GOGO|32955|44118|Z
20141202|GOL|62721|105372|Z
20141202|GOLD|58436|92801|Z
20141202|GOMO|2000|2550|Z
20141202|GOOD|1500|2000|Z
20141202|GOOG|24082|39332|Z
20141202|GOOGL|35858|71485|Z
20141202|GORO|14414|24162|Z
20141202|GOV|26838|43994|Z
20141202|GOVT|400|400|Z
20141202|GPC|11636|24936|Z
20141202|GPI|3056|5156|Z
20141202|GPK|116377|216515|Z
20141202|GPL|25856|33430|Z
20141202|GPM|0|398|Z
20141202|GPN|7900|21131|Z
20141202|GPOR|58167|107087|Z
20141202|GPRE|41143|87194|Z
20141202|GPRK|0|100|Z
20141202|GPRO|24292|52038|Z
20141202|GPS|270375|359595|Z
20141202|GPT|25342|28542|Z
20141202|GPTpB|100|100|Z
20141202|GPX|590|4888|Z
20141202|GRA|22960|33026|Z
20141202|GRAM|700|1200|Z
20141202|GRBK|1850|4666|Z
20141202|GRC|300|1000|Z
20141202|GREK|400|2400|Z
20141202|GRES|100|100|Z
20141202|GRFS|4322|15022|Z
20141202|GRH|7100|11800|Z
20141202|GRMN|42309|76459|Z
20141202|GRN|0|203|Z
20141202|GRO|500|900|Z
20141202|GROW|100|100|Z
20141202|GRP/U|1300|1300|Z
20141202|GRPN|811244|1386201|Z
20141202|GRR|0|100|Z
20141202|GRT|201777|347073|Z
20141202|GRUB|64271|100585|Z
20141202|GS|105104|158332|Z
20141202|GSAT|328273|1850929|Z
20141202|GSBC|300|800|Z
20141202|GSC|100|300|Z
20141202|GSF|0|200|Z
20141202|GSG|9520|13270|Z
20141202|GSH|200|500|Z
20141202|GSIG|500|1600|Z
20141202|GSK|95235|192634|Z
20141202|GSL|0|1600|Z
20141202|GSLpB|200|300|Z
20141202|GSM|4400|16894|Z
20141202|GSOL|0|300|Z
20141202|GSP|150|550|Z
20141202|GSS|17600|41162|Z
20141202|GST|80659|163807|Z
20141202|GSTpA|831|1131|Z
20141202|GSTpB|200|600|Z
20141202|GSV|2100|2100|Z
20141202|GSVC|400|2400|Z
20141202|GSY|300|300|Z
20141202|GSpA|0|700|Z
20141202|GSpI|200|200|Z
20141202|GSpJ|2500|9327|Z
20141202|GSpK|100|3400|Z
20141202|GT|246776|431815|Z
20141202|GTE|303784|446245|Z
20141202|GTI|34154|56079|Z
20141202|GTIM|300|700|Z
20141202|GTIV|1800|9529|Z
20141202|GTLS|8292|28698|Z
20141202|GTN|5465|8922|Z
20141202|GTS|1000|3241|Z
20141202|GTT|200|1400|Z
20141202|GTU|2856|6800|Z
20141202|GTXI|0|500|Z
20141202|GTY|1200|2131|Z
20141202|GUID|1704|3264|Z
20141202|GULF|600|1000|Z
20141202|GULTU|600|1800|Z
20141202|GUNR|13169|24679|Z
20141202|GUR|0|100|Z
20141202|GURE|0|300|Z
20141202|GURU|0|22500|Z
20141202|GUT|1510|2210|Z
20141202|GV|1000|1000|Z
20141202|GVA|4500|5700|Z
20141202|GVAL|400|500|Z
20141202|GVI|0|100|Z
20141202|GWB|1200|3222|Z
20141202|GWL|343|3523|Z
20141202|GWPH|9835|17435|Z
20141202|GWR|11062|31197|Z
20141202|GWRE|6900|12294|Z
20141202|GWW|27904|33324|Z
20141202|GWX|3200|3200|Z
20141202|GXC|400|400|Z
20141202|GXF|0|100|Z
20141202|GXG|800|2436|Z
20141202|GXP|55990|96526|Z
20141202|GXPpD|0|299|Z
20141202|GY|4442|11103|Z
20141202|GYC|0|100|Z
20141202|GYLD|0|1700|Z
20141202|GZT|300|900|Z
20141202|H|10519|19019|Z
20141202|HA|35286|77349|Z
20141202|HABT|15800|29900|Z
20141202|HACK|2000|2000|Z
20141202|HAE|5700|8300|Z
20141202|HAFC|2700|5792|Z
20141202|HAIN|10700|19200|Z
20141202|HAL|1050646|2630526|Z
20141202|HALL|300|880|Z
20141202|HALO|32392|70463|Z
20141202|HAO|700|700|Z
20141202|HAR|29609|47887|Z
20141202|HART|400|1100|Z
20141202|HAS|29817|56285|Z
20141202|HASI|600|2200|Z
20141202|HAWK|17260|24560|Z
20141202|HAWKB|6808|15908|Z
20141202|HAYN|1300|1400|Z
20141202|HBAN|716122|1092867|Z
20141202|HBHC|54891|110054|Z
20141202|HBI|17300|34600|Z
20141202|HBIO|400|2900|Z
20141202|HBM|5900|9750|Z
20141202|HBOS|0|200|Z
20141202|HCA|67982|128397|Z
20141202|HCBK|185265|285981|Z
20141202|HCC|8908|15708|Z
20141202|HCCI|0|100|Z
20141202|HCI|2550|5350|Z
20141202|HCKT|3700|7700|Z
20141202|HCLP|31382|128521|Z
20141202|HCN|46099|80689|Z
20141202|HCNpJ|0|200|Z
20141202|HCOM|2500|3920|Z
20141202|HCP|201195|388387|Z
20141202|HCSG|7177|12977|Z
20141202|HCT|990181|1481656|Z
20141202|HD|207437|401160|Z
20141202|HDB|28555|62199|Z
20141202|HDGE|100|3560|Z
20141202|HDNG|1300|2700|Z
20141202|HDS|77891|154696|Z
20141202|HDSN|2000|2700|Z
20141202|HDV|7893|12949|Z
20141202|HDY|300|1000|Z
20141202|HE|21106|54282|Z
20141202|HEAR|2500|6700|Z
20141202|HEB|6000|65720|Z
20141202|HEDJ|77778|84218|Z
20141202|HEEM|0|550|Z
20141202|HEES|15112|39427|Z
20141202|HEFA|200|200|Z
20141202|HEI|1400|2200|Z
20141202|HEI/A|300|1236|Z
20141202|HELE|2200|2700|Z
20141202|HELI|1300|2638|Z
20141202|HEOP|0|100|Z
20141202|HEP|3300|10768|Z
20141202|HEQ|200|300|Z
20141202|HERO|245589|314220|Z
20141202|HES|134557|231855|Z
20141202|HEWG|11436|12736|Z
20141202|HEWJ|23100|26700|Z
20141202|HEZU|100|100|Z
20141202|HF|2954|4554|Z
20141202|HFBC|0|500|Z
20141202|HFC|56717|111565|Z
